record_type,name,version_or_range,license,scope,sources
lockfile,semver,5.7.2,ISC,runtime,package-lock.json
lockfile,semver,6.3.1,ISC,development,package-lock.json
lockfile,semver,7.7.3,ISC,runtime,package-lock.json
lockfile,semver,7.7.4,ISC,development,package-lock.json
lockfile,semver-compare,1.0.0,MIT,development,package-lock.json
lockfile,send,0.19.2,MIT,development,package-lock.json
lockfile,send,1.2.1,MIT,runtime,package-lock.json
lockfile,serialize-error,7.0.1,MIT,development,package-lock.json
lockfile,serve,14.2.5,MIT,development,package-lock.json
lockfile,serve-handler,6.1.6,MIT,development,package-lock.json
lockfile,serve-index,1.9.1,MIT,development,package-lock.json
lockfile,serve-static,1.16.3,MIT,development,package-lock.json
lockfile,serve-static,2.2.1,MIT,runtime,package-lock.json
lockfile,set-function-length,1.2.2,MIT,development,package-lock.json
lockfile,set-function-name,2.0.2,MIT,development,package-lock.json
lockfile,set-proto,1.0.0,MIT,development,package-lock.json
lockfile,setimmediate,1.0.5,MIT,runtime,package-lock.json
lockfile,setprototypeof,1.1.0,ISC,development,package-lock.json
lockfile,setprototypeof,1.2.0,ISC,runtime,package-lock.json
lockfile,sha.js,2.4.12,(MIT AND BSD-3-Clause),development,package-lock.json
lockfile,shallow-clone,3.0.1,MIT,development,package-lock.json
lockfile,sharp,0.34.5,Apache-2.0,runtime,package-lock.json
lockfile,shebang-command,1.2.0,MIT,optional,package-lock.json
lockfile,shebang-command,2.0.0,MIT,runtime,package-lock.json
lockfile,shebang-regex,1.0.0,MIT,optional,package-lock.json
lockfile,shebang-regex,3.0.0,MIT,runtime,package-lock.json
lockfile,shell-quote,1.8.3,MIT,development,package-lock.json
lockfile,shell-quote,1.8.4,MIT,development,package-lock.json
lockfile,side-channel,1.1.1,MIT,runtime,package-lock.json
lockfile,side-channel-list,1.0.1,MIT,runtime,package-lock.json
lockfile,side-channel-map,1.0.1,MIT,runtime,package-lock.json
lockfile,side-channel-weakmap,1.0.2,MIT,runtime,package-lock.json
lockfile,siginfo,2.0.0,ISC,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,signal-exit,3.0.7,ISC,runtime,package-lock.json
lockfile,signal-exit,4.1.0,ISC,development,package-lock.json
lockfile,simple-concat,1.0.1,MIT,runtime,package-lock.json
lockfile,simple-get,4.0.1,MIT,runtime,package-lock.json
lockfile,simple-update-notifier,2.0.0,MIT,development,package-lock.json
lockfile,simple-xml-to-json,1.2.7,MIT,runtime,package-lock.json
lockfile,slice-ansi,3.0.0,MIT,development,package-lock.json
lockfile,smart-buffer,4.2.0,MIT,development,package-lock.json
lockfile,sockjs,0.3.24,MIT,development,package-lock.json
lockfile,socks,2.8.7,MIT,development,package-lock.json
lockfile,socks-proxy-agent,8.0.5,MIT,development,package-lock.json
lockfile,source-map,0.6.1,BSD-3-Clause,development,package-lock.json
lockfile,source-map,0.7.6,BSD-3-Clause,development,package-lock.json
lockfile,source-map-js,1.2.1,BSD-3-Clause,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,source-map-support,0.5.21,MIT,development,package-lock.json
lockfile,space-separated-tokens,2.0.2,MIT,development,package-lock.json
lockfile,spdy,4.0.2,MIT,development,package-lock.json
lockfile,spdy-transport,3.0.0,MIT,development,package-lock.json
lockfile,sprintf-js,1.0.3,BSD-3-Clause,runtime,package-lock.json
lockfile,sprintf-js,1.1.3,BSD-3-Clause,development,package-lock.json
lockfile,ssri,12.0.0,ISC,development,package-lock.json
lockfile,stackback,0.0.2,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,stackframe,1.3.4,MIT,development,package-lock.json
lockfile,stat-mode,1.0.0,MIT,development,package-lock.json
lockfile,statuses,1.5.0,MIT,development,package-lock.json
lockfile,statuses,2.0.2,MIT,runtime,package-lock.json
lockfile,std-env,4.1.0,MIT,development,package-lock.json
lockfile,std-env,4.2.0,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,stop-iteration-iterator,1.1.0,MIT,development,package-lock.json
lockfile,stream-browserify,3.0.0,MIT,development,package-lock.json
lockfile,string_decoder,1.1.1,MIT,runtime,package-lock.json
lockfile,string_decoder,1.3.0,MIT,runtime,package-lock.json
lockfile,string-width,4.2.3,MIT,development,package-lock.json
lockfile,string-width,5.1.2,MIT,development,package-lock.json
lockfile,string.prototype.matchall,4.0.12,MIT,development,package-lock.json
lockfile,string.prototype.repeat,1.0.0,MIT,development,package-lock.json
lockfile,string.prototype.trim,1.2.10,MIT,development,package-lock.json
lockfile,string.prototype.trimend,1.0.9,MIT,development,package-lock.json
lockfile,string.prototype.trimstart,1.0.8,MIT,development,package-lock.json
lockfile,stringify-entities,4.0.4,MIT,development,package-lock.json
lockfile,strip-ansi,6.0.1,MIT,development,package-lock.json
lockfile,strip-ansi,7.1.2,MIT,development,package-lock.json
lockfile,strip-eof,1.0.0,MIT,optional,package-lock.json
lockfile,strip-final-newline,2.0.0,MIT,development,package-lock.json
lockfile,strip-indent,3.0.0,MIT,development,package-lock.json
lockfile,strip-json-comments,2.0.1,MIT,runtime,package-lock.json
lockfile,strip-json-comments,3.1.1,MIT,development,package-lock.json
lockfile,strnum,2.2.1,MIT,development,package-lock.json
lockfile,strtok3,10.3.5,MIT,runtime,package-lock.json
lockfile,style-loader,3.3.4,MIT,development,package-lock.json
lockfile,style-to-js,1.1.21,MIT,development,package-lock.json
lockfile,style-to-object,1.0.14,MIT,development,package-lock.json
lockfile,stylis,4.3.6,MIT,development,package-lock.json
lockfile,sudo-prompt,9.2.1,MIT,runtime,package-lock.json
lockfile,sumchecker,3.0.1,Apache-2.0,development,package-lock.json
lockfile,supports-color,7.2.0,MIT,development,package-lock.json
lockfile,supports-color,8.1.1,MIT,development,package-lock.json
lockfile,supports-preserve-symlinks-flag,1.0.0,MIT,development,package-lock.json
lockfile,symbol-tree,3.2.4,MIT,development,package-lock.json
lockfile,tailwind-merge,2.6.0,MIT,development,package-lock.json
lockfile,tailwindcss,4.2.2,MIT,development,package-lock.json
lockfile,tapable,2.3.0,MIT,development,package-lock.json
lockfile,tar,7.5.16,BlueOak-1.0.0,runtime,package-lock.json
lockfile,tar-fs,2.1.4,MIT,runtime,package-lock.json
lockfile,tar-stream,2.2.0,MIT,runtime,package-lock.json
lockfile,temp,0.9.4,MIT,development,package-lock.json
lockfile,temp-file,3.4.0,MIT,development,package-lock.json
lockfile,terser,5.46.0,BSD-2-Clause,development,package-lock.json
lockfile,terser-webpack-plugin,5.4.0,MIT,development,package-lock.json
lockfile,thingies,2.5.0,MIT,development,package-lock.json
lockfile,through,2.3.8,MIT,runtime,package-lock.json
lockfile,thunky,1.1.0,MIT,development,package-lock.json
lockfile,tiny-async-pool,1.3.0,MIT,development,package-lock.json
lockfile,tinybench,2.9.0,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,tinycolor2,1.6.0,MIT,runtime,package-lock.json
lockfile,tinyexec,1.0.4,MIT,development,package-lock.json
lockfile,tinyexec,1.2.4,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,tinyglobby,0.2.17,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,tinyrainbow,3.1.0,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,tldts,7.0.19,MIT,development,package-lock.json
lockfile,tldts-core,7.0.19,MIT,development,package-lock.json
lockfile,tmp,0.2.7,MIT,development,package-lock.json
lockfile,tmp-promise,3.0.3,MIT,development,package-lock.json
lockfile,to-buffer,1.2.2,MIT,development,package-lock.json
lockfile,to-ico,1.1.5,MIT,development,package-lock.json
lockfile,to-regex-range,5.0.1,MIT,runtime,package-lock.json
lockfile,toidentifier,1.0.1,MIT,runtime,package-lock.json
lockfile,token-types,6.1.2,MIT,runtime,package-lock.json
lockfile,tough-cookie,6.0.0,BSD-3-Clause,development,package-lock.json
lockfile,tr46,0.0.3,MIT,runtime,package-lock.json
lockfile,tr46,6.0.0,MIT,development,package-lock.json
lockfile,tree-dump,1.1.0,Apache-2.0,development,package-lock.json
lockfile,tree-kill,1.2.2,MIT,development,package-lock.json
lockfile,trim-lines,3.0.1,MIT,development,package-lock.json
lockfile,trough,2.2.0,MIT,development,package-lock.json
lockfile,truncate-utf8-bytes,1.0.2,WTFPL,development,package-lock.json
lockfile,ts-api-utils,2.5.0,MIT,development,package-lock.json
lockfile,ts-dedent,2.2.0,MIT,development,package-lock.json
lockfile,ts-loader,9.5.4,MIT,development,package-lock.json
lockfile,ts-node,10.9.2,MIT,development,package-lock.json
lockfile,tslib,1.14.1,0BSD,development,package-lock.json
lockfile,tslib,2.8.1,0BSD,runtime,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,tsyringe,4.10.0,MIT,development,package-lock.json
lockfile,tunnel-agent,0.6.0,Apache-2.0,runtime,package-lock.json
lockfile,type-check,0.4.0,MIT,development,package-lock.json
lockfile,type-fest,0.13.1,(MIT OR CC0-1.0),development,package-lock.json
lockfile,type-fest,2.19.0,(MIT OR CC0-1.0),development,package-lock.json
lockfile,type-is,1.6.18,MIT,development,package-lock.json
lockfile,type-is,2.0.1,MIT,runtime,package-lock.json
lockfile,typed-array-buffer,1.0.3,MIT,development,package-lock.json
lockfile,typed-array-byte-length,1.0.3,MIT,development,package-lock.json
lockfile,typed-array-byte-offset,1.0.4,MIT,development,package-lock.json
lockfile,typed-array-length,1.0.7,MIT,development,package-lock.json
lockfile,typescript,5.9.3,Apache-2.0,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,typescript,6.0.3,Apache-2.0,development,package-lock.json
lockfile,typescript-eslint,8.58.0,MIT,development,package-lock.json
lockfile,ufo,1.6.3,MIT,development,package-lock.json
lockfile,uint8array-extras,1.5.0,MIT,runtime,package-lock.json
lockfile,unbox-primitive,1.1.0,MIT,development,package-lock.json
lockfile,unbzip2-stream,1.4.3,MIT,runtime,package-lock.json
lockfile,underscore,1.13.8,MIT,runtime,package-lock.json
lockfile,undici-types,5.26.5,MIT,runtime,package-lock.json
lockfile,undici-types,6.21.0,MIT,runtime,package-lock.json
lockfile,undici-types,8.3.0,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,unified,11.0.5,MIT,development,package-lock.json
lockfile,unique-filename,4.0.0,ISC,development,package-lock.json
lockfile,unique-slug,5.0.0,ISC,development,package-lock.json
lockfile,unist-util-is,6.0.1,MIT,development,package-lock.json
lockfile,unist-util-position,5.0.0,MIT,development,package-lock.json
lockfile,unist-util-stringify-position,4.0.0,MIT,development,package-lock.json
lockfile,unist-util-visit,5.0.0,MIT,development,package-lock.json
lockfile,unist-util-visit-parents,6.0.2,MIT,development,package-lock.json
lockfile,universalify,0.1.2,MIT,development,package-lock.json
lockfile,universalify,2.0.1,MIT,development,package-lock.json
lockfile,unpipe,1.0.0,MIT,runtime,package-lock.json
lockfile,update-browserslist-db,1.2.3,MIT,development,package-lock.json
lockfile,update-check,1.5.4,MIT,development,package-lock.json
lockfile,uri-js,4.4.1,BSD-2-Clause,development,package-lock.json
lockfile,utf8-byte-length,1.0.5,(WTFPL OR MIT),development,package-lock.json
lockfile,utif2,4.1.0,MIT,runtime,package-lock.json
lockfile,util,0.12.5,MIT,development,package-lock.json
lockfile,util-deprecate,1.0.2,MIT,runtime,package-lock.json
lockfile,utila,0.4.0,MIT,development,package-lock.json
lockfile,utils-merge,1.0.1,MIT,development,package-lock.json
lockfile,uuid,11.1.0,MIT,development,package-lock.json
lockfile,uuid,8.3.2,MIT,development,package-lock.json
lockfile,v8-compile-cache-lib,3.0.1,MIT,development,package-lock.json
lockfile,vary,1.1.2,MIT,runtime,package-lock.json
lockfile,verror,1.10.1,MIT,development,package-lock.json
lockfile,vfile,6.0.3,MIT,development,package-lock.json
lockfile,vfile-location,5.0.3,MIT,development,package-lock.json
lockfile,vfile-message,4.0.3,MIT,development,package-lock.json
lockfile,vite,8.1.0,MIT,development,package-lock.json
lockfile,vite,8.1.4,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,vitest,4.1.10,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,vitest,4.1.5,MIT,development,package-lock.json
lockfile,w3c-xmlserializer,5.0.0,MIT,development,package-lock.json
lockfile,wait-on,9.0.3,MIT,development,package-lock.json
lockfile,watchpack,2.5.1,MIT,development,package-lock.json
lockfile,wbuf,1.7.3,MIT,development,package-lock.json
lockfile,wcwidth,1.0.1,MIT,development,package-lock.json
lockfile,web-namespaces,2.0.1,MIT,development,package-lock.json
lockfile,web-streams-polyfill,4.0.0-beta.3,MIT,runtime,package-lock.json
lockfile,webidl-conversions,3.0.1,BSD-2-Clause,runtime,package-lock.json
lockfile,webidl-conversions,8.0.1,BSD-2-Clause,development,package-lock.json
lockfile,webpack,5.104.1,MIT,development,package-lock.json
lockfile,webpack-cli,5.1.4,MIT,development,package-lock.json
lockfile,webpack-dev-middleware,7.4.5,MIT,development,package-lock.json
lockfile,webpack-dev-server,5.2.3,MIT,development,package-lock.json
lockfile,webpack-merge,5.10.0,MIT,development,package-lock.json
lockfile,webpack-sources,3.3.3,MIT,development,package-lock.json
lockfile,websocket-driver,0.7.4,Apache-2.0,development,package-lock.json
lockfile,websocket-extensions,0.1.4,Apache-2.0,development,package-lock.json
lockfile,whatwg-fetch,3.6.20,MIT,development,package-lock.json
lockfile,whatwg-mimetype,3.0.0,MIT,development,package-lock.json
lockfile,whatwg-mimetype,4.0.0,MIT,development,package-lock.json
lockfile,whatwg-url,15.1.0,MIT,development,package-lock.json
lockfile,whatwg-url,5.0.0,MIT,runtime,package-lock.json
lockfile,which,1.3.1,ISC,optional,package-lock.json
lockfile,which,2.0.2,ISC,runtime,package-lock.json
lockfile,which,5.0.0,ISC,development,package-lock.json
lockfile,which-boxed-primitive,1.1.1,MIT,development,package-lock.json
lockfile,which-builtin-type,1.2.1,MIT,development,package-lock.json
lockfile,which-collection,1.0.2,MIT,development,package-lock.json
lockfile,which-typed-array,1.1.20,MIT,development,package-lock.json
lockfile,why-is-node-running,2.3.0,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,widest-line,4.0.1,MIT,development,package-lock.json
lockfile,wildcard,2.0.1,MIT,development,package-lock.json
lockfile,word-wrap,1.2.5,MIT,development,package-lock.json
lockfile,wrap-ansi,7.0.0,MIT,development,package-lock.json
lockfile,wrap-ansi,8.1.0,MIT,development,package-lock.json
lockfile,wrappy,1.0.2,ISC,runtime,package-lock.json
lockfile,ws,8.21.0,MIT,runtime,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,wsl-utils,0.1.0,MIT,development,package-lock.json
lockfile,xml-name-validator,5.0.0,Apache-2.0,development,package-lock.json
lockfile,xml-naming,0.1.0,MIT,development,package-lock.json
lockfile,xml-parse-from-string,1.0.1,MIT,runtime,package-lock.json
lockfile,xml2js,0.5.0,MIT,runtime,package-lock.json
lockfile,xmlbuilder,10.1.1,MIT,runtime,package-lock.json
lockfile,xmlbuilder,11.0.1,MIT,runtime,package-lock.json
lockfile,xmlbuilder,15.1.1,MIT,development,package-lock.json
lockfile,xmlchars,2.2.0,MIT,development,package-lock.json
lockfile,y18n,5.0.8,ISC,development,package-lock.json
lockfile,yallist,3.1.1,ISC,development,package-lock.json
lockfile,yallist,4.0.0,ISC,development,package-lock.json
lockfile,yallist,5.0.0,BlueOak-1.0.0,runtime,package-lock.json
lockfile,yargs,17.7.2,MIT,development,package-lock.json
lockfile,yargs-parser,20.2.9,ISC,development,package-lock.json
lockfile,yargs-parser,21.1.1,ISC,development,package-lock.json
lockfile,yauzl,2.10.0,MIT,runtime,package-lock.json
lockfile,yn,3.1.1,MIT,development,package-lock.json
lockfile,yocto-queue,0.1.0,MIT,development,package-lock.json
lockfile,zod,3.25.76,MIT,runtime,package-lock.json
lockfile,zod-to-json-schema,3.25.1,ISC,runtime,package-lock.json
lockfile,zod-validation-error,4.0.2,MIT,development,package-lock.json
lockfile,zwitch,2.0.4,MIT,development,package-lock.json
manifest-only,openclaw,>=0.1.0,HOST-PROVIDED,peer,packages/openclaw-openkosmos-channel/package.json
